Date,ETH_sent,LINK_sent,DOGE_sent,ADA_sent,BTC_carry,ETH_carry
2022-03-29,0.020076624,0.012941674,0.013245227,0.017789542,0.00014445544318220582,0.000152821
2022-03-30,0.004338159,-0.01805199,0.008344972,0.001680673,0.0001463690429536223,0.00015367
2022-03-31,-0.0,0.0,-0.0,-0.041207547,0.00013882299941647146,0.000146723
2022-04-01,-0.051579555,0.018647947,-0.022907229,-0.020816016,0.0001446072845600268,0.000151119
2022-04-02,-0.0,-0.0,-0.0,-0.0,0.00014788738457868452,0.000147628
2022-04-03,0.0,0.0,0.0,0.0,0.00015370779163555086,0.000152724
2022-04-04,0.000684522,0.006359322,-0.012877169,-0.021685587,0.00015651629125624394,0.00015864
2022-04-05,-0.032489731,-0.029128273,0.150971027,-0.034413803,0.0001462489023640283,0.000150288
2022-04-06,-0.0,-0.0,-0.0,-0.0,0.0001247698900990314,0.000122873
2022-04-07,0.0,0.0,0.0,0.03456673,0.00012282850611660388,0.000121013
2022-04-08,-0.0,-0.0,-0.0,-0.0,0.00010102569005225705,9.40968e-05
2022-04-09,0.0,0.0,0.0,0.0,9.928646762039827e-05,8.9847e-05
2022-04-10,0.01718809,0.018894785,-0.027361488,0.017374954,0.00010290304616272829,9.06198e-05
2022-04-11,-0.0,-0.0,-0.0,-0.0,8.827464947344418e-05,6.72762e-05
2022-04-12,0.0,0.0,0.0,0.0,7.608664520639172e-05,5.8001e-05
2022-04-13,0.0,0.0,0.0,0.0,7.206414120824172e-05,6.61402e-05
2022-04-14,-0.0,-0.0,0.0,-0.0,7.059941848305151e-05,5.04817e-05
2022-04-15,0.0,0.0,0.0,0.0,6.964032494147042e-05,5.54802e-05
2022-04-16,0.0,0.0,-0.0,-0.0,7.82820564035258e-05,6.69925e-05
2022-04-17,-0.0,-0.0,-0.0,-0.0,6.863072404945148e-05,5.41921e-05
2022-04-18,0.0,0.0,0.0,0.0,7.547371885130788e-05,6.66001e-05
2022-04-19,0.0,0.0,0.0,0.0,9.17134299479163e-05,7.0666e-05
2022-04-20,-0.0,-0.0,-0.0,-0.0,8.929754483961695e-05,7.61484e-05
2022-04-21,-0.030519134,-0.046736031,-0.03250557,-0.029238683,7.843642203989752e-05,6.56693e-05
2022-04-22,-0.0,0.0,0.0,-0.0,6.673202321538842e-05,5.92563e-05
2022-04-23,-0.0,-0.0,-0.0,-0.0,6.328936521794323e-05,5.66299e-05
2022-04-24,-0.0,-0.0,-0.0,0.0,6.455207569672267e-05,5.89689e-05
2022-04-25,-0.028890501,-0.021858794,-0.182701135,-0.012784743,7.985602876212174e-05,6.27126e-05
2022-04-26,0.067749485,-0.0,0.138876819,0.083027993,6.961051259186704e-05,5.23744e-05
2022-04-27,-0.027829537,-0.037139547,-0.017291497,-0.017047232,7.536949828086823e-05,5.7243e-05
2022-04-28,0.016468242,-0.002281246,-0.018018506,0.003683245,7.284501427908666e-05,6.15056e-05
2022-04-29,0.041646182,0.039599251,0.019090154,0.046610378,7.145143710271929e-05,6.26258e-05
2022-04-30,-0.032641219,-0.05907711,-0.05720202,-0.063081664,6.87527686951647e-05,5.67576e-05
2022-05-01,0.0,0.0,0.0,0.0,7.609089291909921e-05,6.34301e-05
2022-05-02,0.011169997,0.003514942,-0.014421502,-0.010952733,7.881776815949981e-05,6.2701e-05
2022-05-03,-0.0,-0.0,-0.0,-0.012629034,7.32673578219408e-05,6.00407e-05
2022-05-04,-0.055564993,-0.071138028,-0.04823844,-0.152908639,9.320076208415093e-05,7.93993e-05
2022-05-05,-0.0,-0.0,-0.0,-0.0,7.006994662514009e-05,7.36541e-05
2022-05-06,-0.0,-0.0,-0.0,-0.0,8.070753368382269e-05,7.76268e-05
2022-05-07,-0.0,-0.0,-0.0,-0.0,8.182867417582772e-05,8.10285e-05
2022-05-08,-0.0,-0.0,-0.0,-0.0,6.461528677906694e-05,6.27197e-05
2022-05-09,-0.122792666,-0.183162568,-0.197095752,-0.206964191,7.544350609162537e-05,6.66316e-05
2022-05-10,0.049675464,0.060543632,0.058139287,0.043403806,7.719206289159847e-05,7.03451e-05
2022-05-11,-0.116262555,-0.172093267,-0.235956773,-0.192169443,7.956700669757566e-05,6.66441e-05
2022-05-12,-0.061707347,-0.003598051,-0.032164774,-0.091596244,8.626073440915467e-05,8.17341e-05
2022-05-13,0.024923769,0.041357382,0.064462852,0.111258995,7.843596282439235e-05,8.00042e-05
2022-05-14,-0.023015302,-0.031130919,-0.014648149,-0.015382033,8.682882718927189e-05,9.42821e-05
2022-05-15,-0.042278958,-0.028795948,-0.04162704,-0.107387499,8.598609468504255e-05,8.88527e-05
2022-05-16,0.058366988,0.083928018,0.057410907,0.071372273,9.774813004641468e-05,9.31046e-05
2022-05-17,0.0,0.0,0.0,0.0,0.0001008701968451265,9.84929e-05
2022-05-18,0.087733442,0.10166187,0.080688911,0.132888767,7.374510981322058e-05,7.59774e-05
2022-05-19,-0.053099652,-0.050088717,-0.038851266,-0.05293259,8.727573070690218e-05,9.26656e-05
2022-05-20,-0.0,-0.0,-0.0,-0.0,7.952772701462188e-05,8.24717e-05
2022-05-21,-0.008128865,-0.012026289,-0.005934736,-0.023737715,7.947839185225641e-05,8.30119e-05
2022-05-22,0.0,0.0,0.0,0.0,8.126210494691273e-05,8.88853e-05
2022-05-23,-0.0,-0.0,-0.0,-0.0,7.597145832857668e-05,8.45751e-05
2022-05-24,0.0,0.0,0.0,0.0,8.083582942115266e-05,8.4805e-05
2022-05-25,0.018756095,0.027995607,0.00839837,0.014086099,6.0045684813148515e-05,6.98353e-05
2022-05-26,-0.0,-0.0,-0.0,-0.0,7.97520551355643e-05,6.63891e-05
2022-05-27,-0.036918527,-0.025975486,0.046403309,-0.047684073,6.869291963544124e-05,7.56892e-05
2022-05-28,0.0,0.0,0.0,0.0,7.723816229755754e-05,8.2894e-05
2022-05-29,0.011880801,0.0357279,0.010942358,0.036767294,8.136070130890654e-05,8.23558e-05
2022-05-30,-0.097201119,-0.061259663,-0.062117212,-0.167341308,7.504937510002054e-05,8.25591e-05
2022-05-31,-0.0,0.0,-0.0,0.0,9.693891964308128e-05,9.79136e-05
